dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Cauchy(loc=2.0,scale=1.0)",True,20,trimmed,2,gauss_0.5,0.005,0.470075,0.0154701552101135,0.05823453350072664,0.00442151347283824,200,0.004987484335815001
"Cauchy(loc=2.0,scale=1.0)",True,20,trimmed,2,gauss_1.0,0.01,0.5232,0.03520463094392054,0.05914163700013883,0.0037683991585742396,200,0.007035623639735145
"Cauchy(loc=2.0,scale=1.0)",True,20,trimmed,2,laplace_1.0,0.015,0.558575,0.042586715622253274,0.058609387499964166,0.006411445320471246,200,0.008595056718835542
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,1,gauss_0.5,0.025,0.477754491017964,0.03800881306162987,4.989701076499978,0.5035953519936993,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,1,gauss_1.0,0.02,0.5440718562874252,0.050874866308461074,5.330706601500042,0.4190290785679354,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,1,laplace_1.0,0.03,0.5575548902195608,0.0637673209710937,5.539186414499991,0.4634855506617762,200,0.012062338081814818
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,2,gauss_0.5,0.02,0.4692,0.002313918637210634,0.2997377329996379,0.008696426126121246,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,2,gauss_1.0,0.015,0.51885,0.004628935487645576,0.3312897794994933,0.00970684420524354,200,0.008595056718835542
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin,2,laplace_1.0,0.005,0.582425,0.006602275657955085,0.34345814800013613,0.012992335814787086,200,0.004987484335815001
"Cauchy(loc=2.0,scale=1.0)",True,40,median,1,gauss_0.5,0.04,0.49829999999999997,0.04503971304527218,0.10122197349992344,0.004046892381033336,200,0.013856406460551017
"Cauchy(loc=2.0,scale=1.0)",True,40,median,1,gauss_1.0,0.015,0.5667,0.0568804308848395,0.10416113999985097,0.003508679694358594,200,0.008595056718835542
"Cauchy(loc=2.0,scale=1.0)",True,40,median,1,laplace_1.0,0.005,0.56825,0.062187992862202696,0.1029841205001139,0.002429909691732925,200,0.004987484335815001
"Cauchy(loc=2.0,scale=1.0)",True,40,median,2,gauss_0.5,0.03,0.51575,0.003395544386046229,0.10719556550000559,0.023684862933437377,200,0.012062338081814818
"Cauchy(loc=2.0,scale=1.0)",True,40,median,2,gauss_1.0,0.035,0.528275,0.0063950791119268624,0.10264532399982268,0.010562558708797073,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,40,median,2,laplace_1.0,0.005,0.583875,0.008014323065391486,0.1059464899992599,0.01618997357701321,200,0.004987484335815001
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,1,gauss_0.5,0.02,0.444125,0.054067165167341065,0.10095159650023555,0.013506175275012359,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,1,gauss_1.0,0.025,0.5091,0.0784051743750047,0.10505502249929119,0.005326714144817211,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,1,laplace_1.0,0.02,0.559325,0.08373148716261535,0.1064978260000498,0.018481049248704817,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,2,gauss_0.5,0.045,0.44447499999999995,0.008456023166298326,0.10047134200023716,0.0055927120846964214,200,0.014658615214269049
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,2,gauss_1.0,0.035,0.515025,0.017388178044763378,0.10300226400016978,0.006657790696139723,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,40,trimmed,2,laplace_1.0,0.02,0.59,0.014274212750543313,0.10773626999987751,0.006737865656726076,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,1,gauss_0.5,0.055,0.476377245508982,0.054812634002433275,8.173960095499824,0.7417901527754637,200,0.016120638945153507
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,1,gauss_1.0,0.045,0.5331437125748503,0.052327519771382634,9.475980410000028,0.7779957049324087,200,0.014658615214269049
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,1,laplace_1.0,0.04,0.532814371257485,0.04699409340945132,9.541280812000004,0.5619565170655945,200,0.013856406460551017
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,2,gauss_0.5,0.03,0.498975,0.001054123200881901,0.41338862800002973,0.007219373613297627,200,0.012062338081814818
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,2,gauss_1.0,0.01,0.5328,0.0021848817780071245,0.45656192149923297,0.020722709602051435,200,0.007035623639735145
"Cauchy(loc=2.0,scale=1.0)",True,80,argmin,2,laplace_1.0,0.02,0.61565,0.0031531154947193342,0.4719084399993153,0.015616831905544472,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,80,median,1,gauss_0.5,0.045,0.505075,0.032081860764420655,0.19993877849999986,0.00860516321354825,200,0.014658615214269049
"Cauchy(loc=2.0,scale=1.0)",True,80,median,1,gauss_1.0,0.025,0.5260750000000001,0.04101688593233713,0.21025155099945547,0.016165479944175106,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,80,median,1,laplace_1.0,0.035,0.555725,0.04427624930566442,0.19825142700086867,0.005055363904038359,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,80,median,2,gauss_0.5,0.05,0.5320750000000001,0.0017007492239559585,0.20101430949973287,0.00979165265173957,200,0.015411035007422441
"Cauchy(loc=2.0,scale=1.0)",True,80,median,2,gauss_1.0,0.025,0.5440999999999999,0.002966778113719038,0.20642398949996274,0.025804253800848526,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,80,median,2,laplace_1.0,0.02,0.576275,0.003829886288117108,0.21185766150090782,0.010856385511495967,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,1,gauss_0.5,0.035,0.48865000000000003,0.03716741229767191,0.1942577944997174,0.005279759201812402,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,1,gauss_1.0,0.025,0.511225,0.05533277858846326,0.20320435800058473,0.01145976379508884,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,1,laplace_1.0,0.025,0.55305,0.05483243541911798,0.20034833799974872,0.004982333608073297,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,2,gauss_0.5,0.035,0.4642,0.0033076483646584565,0.2025623715003894,0.01223649662294311,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,2,gauss_1.0,0.01,0.5199750000000001,0.006422674131893165,0.20446771699935196,0.00996112540048302,200,0.007035623639735145
"Cauchy(loc=2.0,scale=1.0)",True,80,trimmed,2,laplace_1.0,0.02,0.5819,0.006955849015168714,0.20890815399921844,0.011233550594380482,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,1,gauss_0.5,0.07,0.482754491017964,0.04443533909630025,15.649505164500006,1.1494138364638766,200,0.01804161855266872
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,1,gauss_1.0,0.08,0.5377345309381237,0.07364658133439404,17.44662212100002,1.3408198122876422,200,0.01918332609325088
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,1,laplace_1.0,0.055,0.5697604790419162,0.05101004200524645,18.170561757999913,1.0494324932880579,200,0.016120638945153507
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,2,gauss_0.5,0.065,0.47575,0.0005921010732927779,0.6529637389995332,0.016815852740396164,200,0.017432010784760317
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,2,gauss_1.0,0.05,0.55855,0.0009979290924242955,0.6801948434999212,0.019908476462987625,200,0.015411035007422441
"Cauchy(loc=2.0,scale=1.0)",True,160,argmin,2,laplace_1.0,0.01,0.58985,0.0014603574021971042,0.737862301499772,0.011301759736513461,200,0.007035623639735145
"Cauchy(loc=2.0,scale=1.0)",True,160,median,1,gauss_0.5,0.025,0.48885,0.023190802639252297,0.40378396199994315,0.016722742555876344,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,160,median,1,gauss_1.0,0.045,0.49877499999999997,0.029397228174817106,0.40242081200012764,0.015679888050140464,200,0.014658615214269049
"Cauchy(loc=2.0,scale=1.0)",True,160,median,1,laplace_1.0,0.01,0.594525,0.028727484664073603,0.4347370124997542,0.030895072106455222,200,0.007035623639735145
"Cauchy(loc=2.0,scale=1.0)",True,160,median,2,gauss_0.5,0.02,0.49095,0.00091023237728922,0.42023954800053615,0.018639213849121008,200,0.009899494936611665
"Cauchy(loc=2.0,scale=1.0)",True,160,median,2,gauss_1.0,0.055,0.49105,0.001599684171741196,0.4271486929999082,0.05638511688002409,200,0.016120638945153507
"Cauchy(loc=2.0,scale=1.0)",True,160,median,2,laplace_1.0,0.025,0.5583,0.0018463381986511826,0.45234035200039213,0.025875468133012794,200,0.011039701082909808
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,1,gauss_0.5,0.045,0.485075,0.02653238166862375,0.39613673550054956,0.015252096402294064,200,0.014658615214269049
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,1,gauss_1.0,0.065,0.47534999999999994,0.040172697455470766,0.4227184285002295,0.018054434451407832,200,0.017432010784760317
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,1,laplace_1.0,0.05,0.5017499999999999,0.04099339331243143,0.403290644500521,0.010194348676180227,200,0.015411035007422441
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,2,gauss_0.5,0.04,0.4725,0.0015826089276324402,0.4295107339996321,0.040233908796331146,200,0.013856406460551017
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,2,gauss_1.0,0.035,0.517925,0.0026972629196418095,0.4693019189993356,0.060848719396863836,200,0.012995191418367026
"Cauchy(loc=2.0,scale=1.0)",True,160,trimmed,2,laplace_1.0,0.025,0.5834750000000001,0.0030892373975147085,0.41980053950035656,0.02209832013350583,200,0.011039701082909808
"Gamma(k=2.0,s=1.0)",False,20,argmin,1,gauss_0.5,0.21,0.1617764471057884,0.030642781706045244,2.6050089454999763,0.11201379543242934,200,0.028801041647829335
"Gamma(k=2.0,s=1.0)",False,20,argmin,1,gauss_1.0,0.215,0.21352295409181632,0.08172977862857694,2.837872766499986,0.10717108318464896,200,0.029049526674285075
"Gamma(k=2.0,s=1.0)",False,20,argmin,1,laplace_1.0,0.2,0.27071856287425144,0.10080306156801017,3.0095018069999058,0.1000199457814214,200,0.028284271247461905
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,gauss_0.5,0.14,0.18989999999999999,0.0030739776070107614,0.2568849929998396,0.01091197236947316,200,0.024535688292770596
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,gauss_1.0,0.175,0.2615,0.014011892995131649,0.29987620049949326,0.041282566411558246,200,0.026867731575255845
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,0.15,0.295725,0.02301025336759723,0.29484713800025925,0.019800231222037626,200,0.025248762345905194
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_0.5,0.075,0.38045,0.05595671988897771,0.0529718384997977,0.002793808745329009,200,0.018624580532189176
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,0.165,0.25855,0.09913784325270633,0.05316943649937453,0.0032671979290005678,200,0.026246428328441186
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,0.155,0.27552499999999996,0.10544488578506944,0.05540103349987471,0.00240739513356887,200,0.02559052559053839
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_0.5,0.14,0.324625,0.006871300076193569,0.05522845399973444,0.00511266550716283,200,0.024535688292770596
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,0.115,0.28465,0.017332644874096716,0.05261634849957768,0.005995308915251636,200,0.022558257911461158
"Gamma(k=2.0,s=1.0)",False,20,median,2,laplace_1.0,0.11,0.33035,0.026087750637040497,0.0590018185001099,0.005844972670527521,200,0.022124646889837587
"Gamma(k=2.0,s=1.0)",False,20,trimmed,1,gauss_0.5,0.185,0.168925,0.037888769931418265,0.05409310150047527,0.0021172548161745137,200,0.027456784225396828
"Gamma(k=2.0,s=1.0)",False,20,trimmed,1,gauss_1.0,0.185,0.2132,0.09736016557033002,0.05392318650003285,0.003919241387588186,200,0.027456784225396828
"Gamma(k=2.0,s=1.0)",False,20,trimmed,1,laplace_1.0,0.165,0.274275,0.11362888573446499,0.055711270000101606,0.00198451180569193,200,0.026246428328441186
"Gamma(k=2.0,s=1.0)",False,20,trimmed,2,gauss_0.5,0.17,0.200825,0.004507179029696419,0.05758627299990616,0.004848113768411211,200,0.02656124997058685
"Gamma(k=2.0,s=1.0)",False,20,trimmed,2,gauss_1.0,0.11,0.27852499999999997,0.023801720634397325,0.058720115000396575,0.007167352903898763,200,0.022124646889837587
"Gamma(k=2.0,s=1.0)",False,20,trimmed,2,laplace_1.0,0.06,0.37465000000000004,0.038087328066486,0.05807599399944588,0.003698443905726738,200,0.016792855623746664
"Gamma(k=2.0,s=1.0)",False,40,argmin,1,gauss_0.5,0.6,0.06137724550898199,0.0313229470998544,3.7750156100000276,0.1358379850883162,200,0.034641016151377546
"Gamma(k=2.0,s=1.0)",False,40,argmin,1,gauss_1.0,0.66,0.0883532934131736,0.07855325077662675,4.557136030499969,0.5460862348617058,200,0.03349626844888845
"Gamma(k=2.0,s=1.0)",False,40,argmin,1,laplace_1.0,0.485,0.11563872255489019,0.09425023759333948,4.525800585999823,0.1400084657007125,200,0.03533942557541082
"Gamma(k=2.0,s=1.0)",False,40,argmin,2,gauss_0.5,0.53,0.08065,0.002538096674189263,0.29644910149989295,0.00855700996004109,200,0.03529164207004259
"Gamma(k=2.0,s=1.0)",False,40,argmin,2,gauss_1.0,0.475,0.128325,0.01042709095569657,0.3144981004998408,0.009125219408908142,200,0.035311117229563836
"Gamma(k=2.0,s=1.0)",False,40,argmin,2,laplace_1.0,0.26,0.22094999999999998,0.015319395981926553,0.34357793199960723,0.02968835962491842,200,0.031016124838541645
"Gamma(k=2.0,s=1.0)",False,40,median,1,gauss_0.5,0.32,0.198875,0.0587484949621417,0.0990539609995903,0.003685614437015617,200,0.03298484500494128
"Gamma(k=2.0,s=1.0)",False,40,median,1,gauss_1.0,0.47,0.140275,0.08868004615286405,0.1009495769996283,0.004951193529414242,200,0.03529164207004259
"Gamma(k=2.0,s=1.0)",False,40,median,1,laplace_1.0,0.345,0.168125,0.09772761501118117,0.10210150000013524,0.0032730675237352736,200,0.033613613313656115
"Gamma(k=2.0,s=1.0)",False,40,median,2,gauss_0.5,0.215,0.22505,0.004758138359089023,0.10187192950070308,0.003761090136927968,200,0.029049526674285075
"Gamma(k=2.0,s=1.0)",False,40,median,2,gauss_1.0,0.32,0.1868,0.01374760428872156,0.09786333000032751,0.010426516449957911,200,0.03298484500494128
"Gamma(k=2.0,s=1.0)",False,40,median,2,laplace_1.0,0.195,0.23665,0.019258532751816854,0.10516513049929924,0.004221014714170378,200,0.028015620642777128
"Gamma(k=2.0,s=1.0)",False,40,trimmed,1,gauss_0.5,0.53,0.05865,0.03408457274792665,0.09818105750055107,0.006010162861198628,200,0.03529164207004259
"Gamma(k=2.0,s=1.0)",False,40,trimmed,1,gauss_1.0,0.57,0.086875,0.09221954710309797,0.09865693750005444,0.006828261094884258,200,0.03500714212842859
"Gamma(k=2.0,s=1.0)",False,40,trimmed,1,laplace_1.0,0.45,0.1245,0.10621317142774472,0.10179945449926887,0.004133470545694684,200,0.03517811819867572
"Gamma(k=2.0,s=1.0)",False,40,trimmed,2,gauss_0.5,0.525,0.0771,0.003055012720731232,0.10304954099985475,0.004217254944190619,200,0.035311117229563836
"Gamma(k=2.0,s=1.0)",False,40,trimmed,2,gauss_1.0,0.34,0.1475,0.018796651995478315,0.10455629850017427,0.004123656849380299,200,0.03349626844888845
"Gamma(k=2.0,s=1.0)",False,40,trimmed,2,laplace_1.0,0.165,0.25005,0.02661609021829998,0.1051400584994553,0.004489778775596836,200,0.026246428328441186
"Gamma(k=2.0,s=1.0)",False,80,argmin,1,gauss_0.5,0.975,0.009980039920159634,0.032849970169291705,6.374904144499997,0.218151026917956,200,0.011039701082909813
"Gamma(k=2.0,s=1.0)",False,80,argmin,1,gauss_1.0,0.94,0.01324351297405185,0.07636972260293556,7.164718834999949,0.16129243467544768,200,0.01679285562374667
"Gamma(k=2.0,s=1.0)",False,80,argmin,1,laplace_1.0,0.875,0.026926147704590772,0.09056679936166788,7.826068542499997,0.17957355096703043,200,0.023385358667337135
"Gamma(k=2.0,s=1.0)",False,80,argmin,2,gauss_0.5,0.98,0.0111,0.0025171033367213896,0.41072778849993485,0.013570727991833923,200,0.009899494936611668
"Gamma(k=2.0,s=1.0)",False,80,argmin,2,gauss_1.0,0.785,0.03945,0.009758412786295774,0.44718891750017065,0.023810837009183673,200,0.02904952667428507
"Gamma(k=2.0,s=1.0)",False,80,argmin,2,laplace_1.0,0.485,0.110175,0.013412527241997783,0.45730222100013634,0.013138394429265182,200,0.03533942557541082
"Gamma(k=2.0,s=1.0)",False,80,median,1,gauss_0.5,0.445,0.11410000000000001,0.051620887715667835,0.1916512410000723,0.008178754674345128,200,0.03514078826662828
"Gamma(k=2.0,s=1.0)",False,80,median,1,gauss_1.0,0.745,0.04365,0.0814367704973526,0.1981941395007743,0.01043922950376073,200,0.030820042180373472
"Gamma(k=2.0,s=1.0)",False,80,median,1,laplace_1.0,0.705,0.055025000000000004,0.09334490976643268,0.201786640999926,0.014154393118659217,200,0.03224709289222828
"Gamma(k=2.0,s=1.0)",False,80,median,2,gauss_0.5,0.525,0.105025,0.00410446138904801,0.20137960399930305,0.01189857194987397,200,0.035311117229563836
"Gamma(k=2.0,s=1.0)",False,80,median,2,gauss_1.0,0.7,0.050300000000000004,0.01238998697114416,0.2052331319996301,0.030885189364142196,200,0.032403703492039304
"Gamma(k=2.0,s=1.0)",False,80,median,2,laplace_1.0,0.455,0.111425,0.015800597094953524,0.2101187299998855,0.012897326053756087,200,0.035211858797853886
"Gamma(k=2.0,s=1.0)",False,80,trimmed,1,gauss_0.5,0.96,0.013175000000000001,0.0346567758025157,0.19830736350013464,0.014165918581180216,200,0.013856406460551024
"Gamma(k=2.0,s=1.0)",False,80,trimmed,1,gauss_1.0,0.945,0.0164,0.09010897351250376,0.1973738360003335,0.006234736797863903,200,0.016120638945153514
"Gamma(k=2.0,s=1.0)",False,80,trimmed,1,laplace_1.0,0.84,0.0269,0.10200901471673296,0.2197468784999364,0.021437220651769995,200,0.025922962793631443
"Gamma(k=2.0,s=1.0)",False,80,trimmed,2,gauss_0.5,0.935,0.0155,0.0027074674495301317,0.19074719650001495,0.006969386409801422,200,0.01743201078476031
"Gamma(k=2.0,s=1.0)",False,80,trimmed,2,gauss_1.0,0.775,0.046825,0.018908325758063754,0.19663745549922165,0.006648442161773736,200,0.02952752952754429
"Gamma(k=2.0,s=1.0)",False,80,trimmed,2,laplace_1.0,0.44,0.117225,0.022391215098332463,0.19524537850003976,0.006424835803100207,200,0.03509985754956849
"Gamma(k=2.0,s=1.0)",False,160,argmin,1,gauss_0.5,1.0,0.0021756487025947724,0.0327478872323671,11.569990684499935,0.30662438081353854,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,argmin,1,gauss_1.0,1.0,0.0020459081836326984,0.07978432156741061,13.32420596399983,0.2783748542833287,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,argmin,1,laplace_1.0,0.995,0.0031636726546905806,0.08998600979053822,14.566649065500187,0.25674273999162256,200,0.004987484335815003
"Gamma(k=2.0,s=1.0)",False,160,argmin,2,gauss_0.5,1.0,0.0050750000000000005,0.0023508053797726327,0.5938303734998044,0.020791115764203342,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,argmin,2,gauss_1.0,0.975,0.00945,0.009490480530064118,0.635874420999171,0.015715880397041724,200,0.011039701082909813
"Gamma(k=2.0,s=1.0)",False,160,argmin,2,laplace_1.0,0.785,0.0344,0.01219732916674921,0.6917394159992546,0.023484466123886594,200,0.02904952667428507
"Gamma(k=2.0,s=1.0)",False,160,median,1,gauss_0.5,0.81,0.02875,0.05278352077088862,0.39789373999941746,0.024840632131036038,200,0.02773986301336039
"Gamma(k=2.0,s=1.0)",False,160,median,1,gauss_1.0,0.97,0.010875,0.0821230990522811,0.4109342245003063,0.01687840863311317,200,0.012062338081814825
"Gamma(k=2.0,s=1.0)",False,160,median,1,laplace_1.0,0.975,0.011025,0.0888357346096603,0.4049451644998044,0.014598870091412494,200,0.011039701082909813
"Gamma(k=2.0,s=1.0)",False,160,median,2,gauss_0.5,0.81,0.028450000000000003,0.0037712411379629412,0.38940051899968237,0.016409847955498044,200,0.02773986301336039
"Gamma(k=2.0,s=1.0)",False,160,median,2,gauss_1.0,0.96,0.013500000000000002,0.010900756002654152,0.39871763299983287,0.03637999416890903,200,0.013856406460551024
"Gamma(k=2.0,s=1.0)",False,160,median,2,laplace_1.0,0.785,0.036074999999999996,0.013959352548506379,0.41284638300043297,0.016541131215133027,200,0.02904952667428507
"Gamma(k=2.0,s=1.0)",False,160,trimmed,1,gauss_0.5,1.0,0.005274999999999999,0.03386980604885978,0.40282904449988566,0.01324256212350216,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,trimmed,1,gauss_1.0,1.0,0.00525,0.08823739895245378,0.41015796349987793,0.014291123760152213,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,trimmed,1,laplace_1.0,0.995,0.00615,0.09947689162003089,0.4192623185003322,0.011652616732724297,200,0.004987484335815003
"Gamma(k=2.0,s=1.0)",False,160,trimmed,2,gauss_0.5,1.0,0.00515,0.00260796855689932,0.3930251820000558,0.02114638607496702,200,0.0
"Gamma(k=2.0,s=1.0)",False,160,trimmed,2,gauss_1.0,0.98,0.008925,0.017500330971722277,0.4016587299997627,0.013912479294602554,200,0.009899494936611668
"Gamma(k=2.0,s=1.0)",False,160,trimmed,2,laplace_1.0,0.82,0.030175,0.0208332194549722,0.3959681860005367,0.01621926722069417,200,0.027166155414412252
"Pareto(a=3.0,s=1.0)",False,20,argmin,1,gauss_0.5,0.255,0.10103792415169657,0.01286190995148635,2.1259235405001164,0.23531403710889676,200,0.030820042180373472
"Pareto(a=3.0,s=1.0)",False,20,argmin,1,gauss_1.0,0.27,0.10222554890219557,0.028837631956744523,2.234178356499997,0.18674935292135114,200,0.03139267430468452
"Pareto(a=3.0,s=1.0)",False,20,argmin,1,laplace_1.0,0.345,0.09202594810379237,0.044478240272538605,2.354347903999842,0.15068431533704466,200,0.033613613313656115
"Pareto(a=3.0,s=1.0)",False,20,argmin,2,gauss_0.5,0.245,0.099825,0.0005866903699226241,0.23050210050030726,0.011260311215729363,200,0.030411757594719844
"Pareto(a=3.0,s=1.0)",False,20,argmin,2,gauss_1.0,0.24,0.10644999999999999,0.0022508362242125023,0.22956525700050404,0.005318131868860305,200,0.030199337741083
"Pareto(a=3.0,s=1.0)",False,20,argmin,2,laplace_1.0,0.205,0.1118,0.0052661985744783864,0.24384125799937462,0.013040978863360498,200,0.028546015483776367
"Pareto(a=3.0,s=1.0)",False,20,median,1,gauss_0.5,0.425,0.14307499999999998,0.055871174220787745,0.052388554000281105,0.0025438304515357046,200,0.034955328635273904
"Pareto(a=3.0,s=1.0)",False,20,median,1,gauss_1.0,0.355,0.154575,0.07426003963088049,0.05141803050049926,0.0038064201448341933,200,0.033836001536824645
"Pareto(a=3.0,s=1.0)",False,20,median,1,laplace_1.0,0.395,0.16547499999999998,0.07337242170982367,0.053036561999469954,0.0022798559960315614,200,0.03456696399743547
"Pareto(a=3.0,s=1.0)",False,20,median,2,gauss_0.5,0.395,0.137625,0.005405122453791069,0.05351937699968398,0.00539129132446588,200,0.03456696399743547
"Pareto(a=3.0,s=1.0)",False,20,median,2,gauss_1.0,0.31,0.1804,0.007947497014878907,0.050946929500278154,0.009584889677907561,200,0.032703210851535665
"Pareto(a=3.0,s=1.0)",False,20,median,2,laplace_1.0,0.32,0.168125,0.009138046103812499,0.05536358999961517,0.005963629570422432,200,0.03298484500494128
"Pareto(a=3.0,s=1.0)",False,20,trimmed,1,gauss_0.5,0.43,0.08282500000000001,0.030916789592571322,0.05248493950020925,0.0023637304604618567,200,0.03500714212842859
"Pareto(a=3.0,s=1.0)",False,20,trimmed,1,gauss_1.0,0.35,0.11622500000000001,0.03959141549794998,0.05335086299935934,0.0029597995687065544,200,0.033726843908080104
"Pareto(a=3.0,s=1.0)",False,20,trimmed,1,laplace_1.0,0.34,0.09602499999999999,0.05350377465679295,0.054502953000046504,0.003369595568351898,200,0.03349626844888845
"Pareto(a=3.0,s=1.0)",False,20,trimmed,2,gauss_0.5,0.385,0.10122500000000001,0.0012492080919629359,0.056061510499930536,0.00904078131760227,200,0.034407484650872115
"Pareto(a=3.0,s=1.0)",False,20,trimmed,2,gauss_1.0,0.21,0.1394,0.0030138097790808533,0.05538776900000807,0.0059980269629580085,200,0.028801041647829335
"Pareto(a=3.0,s=1.0)",False,20,trimmed,2,laplace_1.0,0.225,0.113675,0.00929762733140998,0.055487086000794036,0.005147228979509742,200,0.029527529527544293
"Pareto(a=3.0,s=1.0)",False,40,argmin,1,gauss_0.5,0.325,0.08527944111776443,0.010893924986513688,2.9097253770000315,0.25526259200435264,200,0.03311910324872942
"Pareto(a=3.0,s=1.0)",False,40,argmin,1,gauss_1.0,0.44,0.07619760479041911,0.028964906316398902,3.2142116804999024,0.19654959140590433,200,0.03509985754956849
"Pareto(a=3.0,s=1.0)",False,40,argmin,1,laplace_1.0,0.75,0.0374151696606786,0.04539047601897443,3.4560646399999495,0.18029455692551768,200,0.030618621784789725
"Pareto(a=3.0,s=1.0)",False,40,argmin,2,gauss_0.5,0.31,0.079025,0.0004193529295932896,0.2643957104993023,0.01313266719706651,200,0.032703210851535665
"Pareto(a=3.0,s=1.0)",False,40,argmin,2,gauss_1.0,0.425,0.0702,0.001835339711746192,0.27290763749973845,0.008358922273443752,200,0.034955328635273904
"Pareto(a=3.0,s=1.0)",False,40,argmin,2,laplace_1.0,0.795,0.029675000000000003,0.004167761844484846,0.2812271285005408,0.008524677249158624,200,0.028546015483776364
"Pareto(a=3.0,s=1.0)",False,40,median,1,gauss_0.5,0.84,0.03325,0.060014405931738714,0.09771590200041824,0.004894099146043868,200,0.025922962793631443
"Pareto(a=3.0,s=1.0)",False,40,median,1,gauss_1.0,0.79,0.043925,0.07939717729041164,0.09779847349986079,0.004606067237391023,200,0.028801041647829335
"Pareto(a=3.0,s=1.0)",False,40,median,1,laplace_1.0,0.745,0.05002500000000001,0.07256298510369887,0.09887234049958347,0.00454334859480181,200,0.030820042180373472
"Pareto(a=3.0,s=1.0)",False,40,median,2,gauss_0.5,0.83,0.034175,0.005280381546055813,0.1030476420000195,0.006825949705005041,200,0.026561249970586856
"Pareto(a=3.0,s=1.0)",False,40,median,2,gauss_1.0,0.675,0.072075,0.007457440910766147,0.09750150849955384,0.014629994023806355,200,0.03311910324872942
"Pareto(a=3.0,s=1.0)",False,40,median,2,laplace_1.0,0.625,0.063725,0.007568662217473413,0.10446782750012058,0.005940728813434032,200,0.03423265984407288
"Pareto(a=3.0,s=1.0)",False,40,trimmed,1,gauss_0.5,0.675,0.045525,0.030619953066103767,0.09782565150009756,0.004695076409643867,200,0.03311910324872942
"Pareto(a=3.0,s=1.0)",False,40,trimmed,1,gauss_1.0,0.5,0.080375,0.03583085223675675,0.09880976750027909,0.004392711279367649,200,0.035355339059327376
