dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Pareto(a=3.0,s=1.0)",False,40,median,2,laplace_1.0,0.6666666666666666,0.06683333333333333,0.007616320575575119,0.06245225333344327,0.00279493755434246,60,0.06085806194501846
"Pareto(a=3.0,s=1.0)",False,40,trimmed,1,gauss_1.0,0.45,0.08291666666666668,0.03742454743681499,0.12907246499986894,0.0050158167066838314,60,0.06422616289332565
"Pareto(a=3.0,s=1.0)",False,40,trimmed,1,laplace_1.0,0.7,0.03991666666666667,0.05189537689687609,0.14496440166661462,0.014219706197704766,60,0.05916079783099616
"Pareto(a=3.0,s=1.0)",False,40,trimmed,2,gauss_1.0,0.45,0.08991666666666667,0.0018713197427518548,0.1437262466665743,0.011409978404399244,60,0.06422616289332565
"Pareto(a=3.0,s=1.0)",False,40,trimmed,2,laplace_1.0,0.7666666666666667,0.034083333333333334,0.006287855945866521,0.13058342999993328,0.0045411990520623936,60,0.054602943890247176
"Pareto(a=3.0,s=1.0)",False,80,argmin,1,gauss_1.0,0.8166666666666667,0.03425,0.02900465747741375,1.7090084850000191,0.10964370187348203,60,0.04995368225036439
"Pareto(a=3.0,s=1.0)",False,80,argmin,1,laplace_1.0,1.0,0.006666666666666667,0.04873098209092793,1.7629122349999913,0.0867702258271453,60,0.0
"Pareto(a=3.0,s=1.0)",False,80,argmin,2,gauss_1.0,0.9166666666666666,0.01633333333333333,0.001885410761308083,0.8134928866666693,0.11344632604552331,60,0.035681201607403144
"Pareto(a=3.0,s=1.0)",False,80,argmin,2,laplace_1.0,1.0,0.005416666666666667,0.0051111648562035305,0.8538218616666503,0.07158069474339966,60,0.0
"Pareto(a=3.0,s=1.0)",False,80,median,1,gauss_1.0,0.9666666666666667,0.008333333333333333,0.0807570169762672,0.08414250999991661,0.0037256230026290636,60,0.023174059571793564
"Pareto(a=3.0,s=1.0)",False,80,median,1,laplace_1.0,0.9666666666666667,0.009166666666666667,0.07022879434777639,0.09558522166668505,0.01180833664223837,60,0.023174059571793564
