dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,argmin_pyomo,15,0.22360679774997905,0.975,False,1.9554315630632766,0.846419400000741
"Uniforme(1.0,3.0)",True,20,argmin_pyomo,17,0.22360679774997905,0.975,False,2.0695804705184866,0.8223688999969454
"Uniforme(1.0,3.0)",True,20,argmin_pyomo,18,0.22360679774997919,0.85,False,1.9982195095730655,0.8774752999997872
"Uniforme(1.0,3.0)",True,20,argmin_pyomo,19,0.22360679774997919,0.8,False,2.0225886008792227,0.8274913000022934
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,0,0.39528470752104744,0.55,False,1.888844376783232,1.0457825000012235
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,1,0.3162277660168379,0.65,False,1.9412348133472337,1.0371627999993507
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,2,0.5533985905294666,0.025,True,2.205362298288653,1.036658200002421
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,3,0.3162277660168382,0.45,False,1.8857230689988354,1.072026800000458
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,4,0.3162277660168382,0.8,False,1.9721613426806206,1.0402831999999762
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,5,0.23717082451262866,0.975,False,2.0202529081435907,1.04111660000126
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,6,0.39528470752104755,0.35,False,1.8441828879192248,1.060514199998579
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,8,0.3162277660168382,0.75,False,2.229667439378151,1.0625040999984776
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,7,0.5533985905294666,0.025,True,2.2516250684122228,1.0786803000009968
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,9,0.316227766016838,0.75,False,2.113412925019447,1.0015911999980744
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,10,0.3162277660168382,0.575,False,1.9483765364094259,1.0944945000010193
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,11,0.23717082451262866,0.925,False,2.0003945518584665,0.9829657999980554
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,12,0.23717082451262866,0.95,False,2.0097441341792015,0.9848295999981929
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,13,0.1581138830084191,1.0,False,2.0014360265056395,0.9420473999998649
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,14,0.23717082451262866,0.925,False,2.025901259930951,0.8795304000013857
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,15,0.23717082451262866,0.975,False,1.966186039344248,0.9394758999987971
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,0,0.3354101966249685,0.475,False,2.842235173625138,0.7293067999999039
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,16,0.3952847075210476,0.475,False,2.1503744367425908,0.9223256000004767
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,17,0.31622776601683805,0.65,False,2.1023140684736576,0.9096122000009927
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,18,0.23717082451262866,1.0,False,1.921100768680514,0.9026599999997416
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,1,0.22360679774997919,0.85,False,2.4305529579917753,0.7272695999999996
"Uniforme(1.0,3.0)",True,40,argmin_pyomo,19,0.23717082451262844,1.0,False,2.067731514714975,0.933932799998729
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,2,0.3354101966249685,0.45,False,2.7817888547028087,0.7433110000019951
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,3,0.11180339887498959,1.0,False,2.1264094403362055,0.7109608999999182
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,4,0.3354101966249685,0.425,False,2.255049668310317,0.7245642999987467
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,5,0.3354101966249685,0.575,False,1.9544543567320471,0.6922587999979442
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,6,0.3354101966249685,0.625,False,1.9760150185031335,0.7234865999998874
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,7,0.4472135954999581,0.25,False,1.7027032498835413,0.7144878999970388
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,8,0.22360679774997919,0.775,False,1.396801779743575,0.7372249000000011
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,9,0.44721359549995787,0.125,False,2.875586766492619,0.731921999999031
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,10,0.22360679774997919,0.85,False,1.9137136482845045,0.705217899998388
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,11,0.3354101966249685,0.65,False,2.5340645792863654,0.7363757999992231
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,12,0.4472135954999581,0.4,False,2.1458890702519837,0.7315535999987333
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,14,0.22360679774997919,0.95,False,1.7998322099618225,0.7054060000009486
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,13,0.22360679774997905,0.875,False,2.347957612968451,0.7409791999998561
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,15,0.3354101966249685,0.625,False,2.112159420496412,0.7094144000002416
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,16,0.22360679774997905,0.875,False,1.763665286610875,0.6971904999991239
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,17,0.22360679774997905,0.975,False,1.447912264591763,0.762611599999218
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,18,0.3354101966249685,0.65,False,1.8603715726882504,0.7773525000011432
"Cauchy(loc=2.0,scale=1.0)",True,20,argmin_pyomo,19,0.3354101966249685,0.5,False,2.395555056443017,0.7871225999988383
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,0,0.39528470752104744,0.35,False,1.9510327248038841,0.9481089000000793
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,1,0.474341649025257,0.1,False,1.3807852581300375,0.9276687999990827
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,2,0.3162277660168382,0.75,False,1.6142486526384991,0.9158299999980954
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,3,0.23717082451262866,0.925,False,2.0502250039213297,0.911987900002714
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,5,0.23717082451262866,0.975,False,1.973518818450759,0.9036648999972385
