dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,argmin,59,0.3354101966249685,0.715,False,1.934546708469005,0.18656709999959276
"Uniforme(1.0,3.0)",True,20,argmin,60,0.5590169943749475,0.115,False,2.1209900753239825,0.19265460000042367
"Uniforme(1.0,3.0)",True,20,argmin,61,0.22360679774997905,0.925,False,2.2021392216010547,0.1905172999995557
"Uniforme(1.0,3.0)",True,20,argmin,62,0.3354101966249685,0.72,False,2.034206940956159,0.1883006000007299
"Uniforme(1.0,3.0)",True,20,argmin,63,0.44721359549995787,0.29,False,1.9729597030633885,0.19221890000062558
"Uniforme(1.0,3.0)",True,20,argmin,64,0.22360679774997919,0.85,False,1.9020884872245645,0.1922567000001436
"Uniforme(1.0,3.0)",True,20,argmin,65,0.44721359549995787,0.415,False,2.0655994321398,0.19889120000061666
"Uniforme(1.0,3.0)",True,20,argmin,66,0.22360679774997905,0.94,False,2.1976754463176826,0.18963760000042384
"Uniforme(1.0,3.0)",True,20,argmin,67,0.670820393249937,0.05,False,2.220148231332631,0.21334630000001198
"Uniforme(1.0,3.0)",True,20,argmin,68,0.3354101966249685,0.68,False,2.022259178727473,0.20537210000020423
"Uniforme(1.0,3.0)",True,20,argmin,69,0.3354101966249685,0.66,False,2.1140735775368333,0.2847708999997849
"Uniforme(1.0,3.0)",True,20,argmin,70,0.3354101966249685,0.495,False,2.167026069657256,0.18815230000018346
"Uniforme(1.0,3.0)",True,20,argmin,71,0.22360679774997894,1.0,False,2.016866828726094,0.19173740000042017
"Uniforme(1.0,3.0)",True,20,argmin,72,0.5590169943749475,0.08,False,2.0866491830184444,0.199349099999381
"Uniforme(1.0,3.0)",True,20,argmin,73,0.22360679774997894,1.0,False,1.9496618828176897,0.21404030000030616
"Uniforme(1.0,3.0)",True,20,argmin,74,0.3354101966249685,0.755,False,2.304155222717949,0.19168679999984306
"Uniforme(1.0,3.0)",True,20,argmin,75,0.447213595499958,0.14,False,2.12687300214746,0.225051500000518
"Uniforme(1.0,3.0)",True,20,argmin,76,0.3354101966249685,0.5,False,2.076051273728658,0.19094499999937398
"Uniforme(1.0,3.0)",True,20,argmin,77,0.223606797749979,0.97,False,2.0282564539557386,0.18979330000001937
"Uniforme(1.0,3.0)",True,20,argmin,78,0.3354101966249685,0.68,False,2.0280826511631296,0.20246660000066186
"Uniforme(1.0,3.0)",True,20,argmin,79,0.22360679774997905,0.92,False,1.9962454536130598,0.19390030000067782
"Uniforme(1.0,3.0)",True,20,median,0,0.22360679774997905,0.975,False,2.1025311873201513,0.013195700000323995
"Uniforme(1.0,3.0)",True,20,median,1,0.44721359549995787,0.435,False,1.7291809994876655,0.012040900000101828
"Uniforme(1.0,3.0)",True,20,median,2,0.7826237921249264,0.02,True,2.51389763174889,0.011265400000411319
"Uniforme(1.0,3.0)",True,20,median,3,0.22360679774997919,0.965,False,1.9398198721352724,0.011528899999575515
"Uniforme(1.0,3.0)",True,20,median,4,0.5590169943749475,0.375,False,1.815759026352418,0.01039779999973689
"Uniforme(1.0,3.0)",True,20,median,5,0.3354101966249685,0.815,False,2.202017525273355,0.011450899999545072
"Uniforme(1.0,3.0)",True,20,median,6,0.5590169943749475,0.43,False,1.923587078435741,0.010646400000041467
"Uniforme(1.0,3.0)",True,20,median,7,0.447213595499958,0.63,False,1.7207826945025306,0.010177699999985634
"Uniforme(1.0,3.0)",True,20,median,8,0.44721359549995787,0.795,False,1.8998949104252794,0.011371800000233634
"Uniforme(1.0,3.0)",True,20,median,9,0.22360679774997919,0.91,False,2.064259806389342,0.011965900000177498
"Uniforme(1.0,3.0)",True,20,median,10,0.3354101966249685,0.81,False,1.7837698426551365,0.010771299999760231
"Uniforme(1.0,3.0)",True,20,median,11,0.7826237921249264,0.05,False,2.2983018316667865,0.010547300000325777
"Uniforme(1.0,3.0)",True,20,median,12,0.3354101966249685,0.805,False,2.0329805413830577,0.012418499999512278
