dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,argmin,53,0.22360679774997905,0.915,False,2.2164596839567716,0.0634658000053605
"Uniforme(1.0,3.0)",True,20,argmin,55,0.22360679774997919,0.815,False,1.874643584561587,0.06382120000489522
"Uniforme(1.0,3.0)",True,20,argmin,56,0.22360679774997919,0.63,False,2.2162005462681567,0.06408029999874998
"Uniforme(1.0,3.0)",True,20,argmin,59,0.22360679774997894,0.985,False,1.9836092626090283,0.06396610000228975
"Uniforme(1.0,3.0)",True,20,argmin,58,0.447213595499958,0.1,False,2.249246317335398,0.06613600000855513
"Uniforme(1.0,3.0)",True,20,argmin,60,0.3354101966249685,0.55,False,1.7661785430461996,0.06261839999933727
"Uniforme(1.0,3.0)",True,20,argmin,61,0.22360679774997894,0.975,False,1.8151811854123188,0.06328590000339318
"Uniforme(1.0,3.0)",True,20,argmin,57,0.22360679774997894,1.0,False,1.8348160581210937,0.06830460000492167
"Uniforme(1.0,3.0)",True,20,argmin,63,0.44721359549995787,0.375,False,1.864545374037065,0.06429420001222752
"Uniforme(1.0,3.0)",True,20,argmin,62,0.22360679774997905,0.88,False,2.1094568993339307,0.06692319999274332
"Uniforme(1.0,3.0)",True,20,argmin,64,0.3354101966249685,0.645,False,2.1541556627978555,0.06534359999932349
"Uniforme(1.0,3.0)",True,20,argmin,65,0.447213595499958,0.115,False,2.127747528316741,0.06470339999941643
"Uniforme(1.0,3.0)",True,20,argmin,66,0.3354101966249685,0.58,False,1.8973851000295565,0.06735169999592472
"Uniforme(1.0,3.0)",True,20,argmin,67,0.22360679774997905,0.875,False,1.942677050815981,0.06383309999364428
"Uniforme(1.0,3.0)",True,20,argmin,68,0.22360679774997905,0.91,False,2.0136371962204387,0.06225839999387972
"Uniforme(1.0,3.0)",True,20,argmin,69,0.447213595499958,0.13,False,2.242005413211762,0.06290530000114813
"Uniforme(1.0,3.0)",True,20,argmin,73,0.22360679774997905,0.87,False,1.9908068464610742,0.059871599994949065
"Uniforme(1.0,3.0)",True,20,argmin,71,0.22360679774997905,0.905,False,1.9628442550218366,0.06402320000051986
"Uniforme(1.0,3.0)",True,20,argmin,74,0.22360679774997919,0.81,False,1.781801972790344,0.06093170000531245
"Uniforme(1.0,3.0)",True,20,argmin,72,0.22360679774997919,0.73,False,2.015495354725645,0.06525600000168197
"Uniforme(1.0,3.0)",True,20,argmin,76,0.22360679774997919,0.845,False,1.9833389431960018,0.06183479999890551
"Uniforme(1.0,3.0)",True,20,argmin,77,0.22360679774997905,0.895,False,2.1366629200938587,0.061697000011918135
"Uniforme(1.0,3.0)",True,20,argmin,75,0.3354101966249685,0.605,False,1.8884984054772291,0.07677349999721628
"Uniforme(1.0,3.0)",True,20,argmin,70,0.44721359549995787,0.315,False,1.6737409885681278,0.09296819999872241
"Uniforme(1.0,3.0)",True,20,argmin,78,0.3354101966249685,0.575,False,1.9416819069386113,0.060906500002602115
"Uniforme(1.0,3.0)",True,20,argmin,79,0.4472135954999581,0.135,False,1.881221337409267,0.061180499993497506
"Uniforme(1.0,3.0)",True,20,argmin,80,0.3354101966249684,0.71,False,1.9005038460546646,0.06099109999195207
"Uniforme(1.0,3.0)",True,20,argmin,85,0.22360679774997894,1.0,False,2.2235036410735667,0.05756590000237338
"Uniforme(1.0,3.0)",True,20,argmin,84,0.3354101966249685,0.595,False,1.5916241819035748,0.061530799997854047
"Uniforme(1.0,3.0)",True,20,argmin,86,0.3354101966249683,0.69,False,1.9459172562715512,0.05959679999796208
"Uniforme(1.0,3.0)",True,20,argmin,87,0.3354101966249684,0.675,False,2.1388499953814843,0.052184500003932044
"Uniforme(1.0,3.0)",True,20,argmin,88,0.3354101966249685,0.56,False,1.6327101904082375,0.060858299999381416
"Uniforme(1.0,3.0)",True,20,argmin,81,0.4472135954999581,0.045,True,1.830804368195907,0.0944459000020288
"Uniforme(1.0,3.0)",True,20,argmin,82,0.447213595499958,0.185,False,2.0947552013170916,0.09500060000573285
"Uniforme(1.0,3.0)",True,20,argmin,83,0.22360679774997905,0.905,False,1.950950303327179,0.09839559999818448
"Uniforme(1.0,3.0)",True,20,argmin,90,0.22360679774997919,0.89,False,2.140784518211535,0.060824400003184564
"Uniforme(1.0,3.0)",True,20,argmin,91,0.11180339887498959,1.0,False,1.9371985825366191,0.06045070000982378
"Uniforme(1.0,3.0)",True,20,argmin,89,0.22360679774997905,0.915,False,2.0469822782066895,0.06485510000493377
"Uniforme(1.0,3.0)",True,20,argmin,92,0.22360679774997919,0.795,False,2.1036488029852936,0.06155959999887273
"Uniforme(1.0,3.0)",True,20,argmin,94,0.22360679774997894,1.0,False,1.9718384540956595,0.056004700003541075
"Uniforme(1.0,3.0)",True,20,argmin,95,0.3354101966249685,0.51,False,2.0749375430166856,0.05759989999933168
"Uniforme(1.0,3.0)",True,20,argmin,93,0.22360679774997919,0.865,False,2.0170864488581506,0.0712024999957066
"Uniforme(1.0,3.0)",True,20,argmin,98,0.223606797749979,0.955,False,2.0122639394266986,0.06065400000079535
"Uniforme(1.0,3.0)",True,20,argmin,96,0.44721359549995787,0.355,False,1.6825097136956986,0.07197880001331214
"Uniforme(1.0,3.0)",True,20,argmin,97,0.22360679774997919,0.835,False,2.294918511708529,0.06750000000465661
"Uniforme(1.0,3.0)",True,20,argmin,99,0.3354101966249685,0.59,False,1.9794718540995577,0.0628495999990264
"Uniforme(1.0,3.0)",True,20,argmin,105,0.22360679774997919,0.76,False,2.1100061597387327,0.06290989999251906
"Uniforme(1.0,3.0)",True,20,argmin,110,0.3354101966249685,0.655,False,1.8262946437789729,0.056812700000591576
"Uniforme(1.0,3.0)",True,20,argmin,109,0.3354101966249685,0.55,False,2.232065430416281,0.06180979999771807
"Uniforme(1.0,3.0)",True,20,argmin,108,0.11180339887498959,1.0,False,1.9764170564222887,0.06283900000562426
"Uniforme(1.0,3.0)",True,20,argmin,100,0.3354101966249685,0.635,False,1.7721653757546822,0.117231800002628
"Uniforme(1.0,3.0)",True,20,argmin,101,0.22360679774997919,0.73,False,2.0995590419139196,0.11724259999755304
"Uniforme(1.0,3.0)",True,20,argmin,102,0.22360679774997919,0.78,False,2.237133496010422,0.11786110000684857
"Uniforme(1.0,3.0)",True,20,argmin,104,0.22360679774997902,0.87,False,1.9878131380952517,0.11498440000286791
"Uniforme(1.0,3.0)",True,20,argmin,103,0.44721359549995787,0.345,False,1.8433942448144955,0.11525810000603087
"Uniforme(1.0,3.0)",True,20,argmin,107,0.44721359549995787,0.2,False,1.977033327716187,0.08344620000571012
"Uniforme(1.0,3.0)",True,20,argmin,106,0.22360679774997905,0.935,False,2.159931176790476,0.11674219999986235
"Uniforme(1.0,3.0)",True,20,argmin,111,0.11180339887498959,1.0,False,2.1738575028188967,0.06185279999044724
"Uniforme(1.0,3.0)",True,20,argmin,112,0.22360679774997919,0.825,False,2.0401693782412234,0.06500220000452828
"Uniforme(1.0,3.0)",True,20,argmin,114,0.22360679774997894,0.995,False,1.9088220069476431,0.06389320000016596
"Uniforme(1.0,3.0)",True,20,argmin,113,0.3354101966249685,0.605,False,1.9580111833767844,0.0651203000015812
"Uniforme(1.0,3.0)",True,20,argmin,117,0.3354101966249685,0.475,False,2.121613264814285,0.06434040000021923
"Uniforme(1.0,3.0)",True,20,argmin,119,0.223606797749979,0.94,False,2.284312598938873,0.06382809999922756
"Uniforme(1.0,3.0)",True,20,argmin,120,0.22360679774997894,1.0,False,1.9336605043495319,0.06502320000436157
"Uniforme(1.0,3.0)",True,20,argmin,118,0.44721359549995787,0.435,False,2.143195332324122,0.06674399999610614
"Uniforme(1.0,3.0)",True,20,argmin,115,0.22360679774997894,0.995,False,1.9603475807934596,0.07377609999093693
"Uniforme(1.0,3.0)",True,20,argmin,116,0.22360679774997905,0.93,False,1.9952938776184619,0.07576849999895785
"Uniforme(1.0,3.0)",True,20,argmin,121,0.22360679774997919,0.78,False,1.9766867110617112,0.06268650000856724
"Uniforme(1.0,3.0)",True,20,argmin,122,0.22360679774997919,0.805,False,2.0295023162036814,0.0633110999915516
"Uniforme(1.0,3.0)",True,20,argmin,123,0.22360679774997919,0.79,False,2.091181427216682,0.05910810000204947
"Uniforme(1.0,3.0)",True,20,argmin,125,0.22360679774997905,0.94,False,2.123111402443479,0.06214850000105798
"Uniforme(1.0,3.0)",True,20,argmin,124,0.3354101966249685,0.66,False,1.9725870068903197,0.06336790000204928
"Uniforme(1.0,3.0)",True,20,argmin,127,0.22360679774997905,0.95,False,2.163312646328772,0.06137999999918975
"Uniforme(1.0,3.0)",True,20,argmin,128,0.22360679774997894,0.995,False,2.109846527035696,0.06112620000203606
"Uniforme(1.0,3.0)",True,20,argmin,129,0.22360679774997905,0.875,False,1.975300566127518,0.06137049999961164
"Uniforme(1.0,3.0)",True,20,argmin,126,0.447213595499958,0.075,False,2.3350771043813427,0.06512949999887496
"Uniforme(1.0,3.0)",True,20,argmin,130,0.22360679774997919,0.87,False,1.9537378074034863,0.0643082000024151
"Uniforme(1.0,3.0)",True,20,argmin,131,0.447213595499958,0.04,True,2.31774036459932,0.06134400000155438
"Uniforme(1.0,3.0)",True,20,argmin,132,0.11180339887498959,1.0,False,2.13971401107233,0.06162259999837261
"Uniforme(1.0,3.0)",True,20,argmin,133,0.3354101966249685,0.61,False,1.9651348962829922,0.06184249999932945
"Uniforme(1.0,3.0)",True,20,argmin,134,0.44721359549995787,0.155,False,2.222599033341585,0.05860390000452753
"Uniforme(1.0,3.0)",True,20,argmin,136,0.22360679774997905,0.92,False,2.0973949932417835,0.05869600000733044
"Uniforme(1.0,3.0)",True,20,argmin,135,0.3354101966249685,0.75,False,2.1421125595673454,0.06094199999643024
"Uniforme(1.0,3.0)",True,20,argmin,137,0.22360679774997919,0.795,False,1.8908517929174096,0.05463499999314081
"Uniforme(1.0,3.0)",True,20,argmin,139,0.11180339887498959,1.0,False,2.0065495522243944,0.05872800000361167
"Uniforme(1.0,3.0)",True,20,argmin,138,0.447213595499958,0.085,False,2.418853322982492,0.06229759998677764
"Uniforme(1.0,3.0)",True,20,argmin,140,0.3354101966249685,0.66,False,1.8576426422920433,0.06147840000630822
"Uniforme(1.0,3.0)",True,20,argmin,141,0.3354101966249685,0.605,False,1.8773431980324133,0.0605409999989206
"Uniforme(1.0,3.0)",True,20,argmin,142,0.22360679774997905,0.905,False,2.021677717213292,0.06083119999675546
"Uniforme(1.0,3.0)",True,20,argmin,143,0.22360679774997919,0.87,False,1.9078058787605845,0.060905199992703274
"Uniforme(1.0,3.0)",True,20,argmin,144,0.3354101966249684,0.755,False,1.9235548277117656,0.060352300002705306
"Uniforme(1.0,3.0)",True,20,argmin,145,0.223606797749979,0.94,False,2.0533136206710942,0.06204069999512285
"Uniforme(1.0,3.0)",True,20,argmin,146,0.44721359549995787,0.215,False,1.7772474451508893,0.057423199992626905
"Uniforme(1.0,3.0)",True,20,argmin,147,0.3354101966249685,0.66,False,2.2776572605262997,0.06197900000552181
"Uniforme(1.0,3.0)",True,20,argmin,148,0.3354101966249685,0.46,False,2.2157644438690527,0.05680809999466874
"Uniforme(1.0,3.0)",True,20,argmin,149,0.3354101966249685,0.685,False,2.1069854304016995,0.06007200000749435
"Uniforme(1.0,3.0)",True,20,argmin,150,0.5590169943749475,0.055,False,2.2824181539106574,0.06061049998970702
"Uniforme(1.0,3.0)",True,20,argmin,151,0.3354101966249684,0.58,False,2.0094505463130914,0.061424200001056306
"Uniforme(1.0,3.0)",True,20,argmin,152,0.5590169943749475,0.085,False,1.504888218833886,0.06108959999983199
"Uniforme(1.0,3.0)",True,20,argmin,153,0.22360679774997905,0.9,False,2.0007063686611137,0.06131869999808259
"Uniforme(1.0,3.0)",True,20,argmin,154,0.22360679774997905,0.915,False,2.096170793550016,0.06329659999755677
"Uniforme(1.0,3.0)",True,20,argmin,155,0.22360679774997919,0.82,False,1.8399356196132044,0.06302339999820106
"Uniforme(1.0,3.0)",True,20,argmin,156,0.3354101966249685,0.49,False,2.096742953880378,0.06244019999576267
"Uniforme(1.0,3.0)",True,20,argmin,157,0.3354101966249685,0.665,False,1.6841838757181462,0.06206559999554884
"Uniforme(1.0,3.0)",True,20,argmin,158,0.5590169943749475,0.055,False,1.8045360374389183,0.06020239999634214
"Uniforme(1.0,3.0)",True,20,argmin,159,0.3354101966249685,0.47,False,2.073221706286472,0.05899710000085179
"Uniforme(1.0,3.0)",True,20,argmin,160,0.4472135954999581,0.13,False,1.8608663302797104,0.06222540000453591
"Uniforme(1.0,3.0)",True,20,argmin,161,0.22360679774997919,0.875,False,1.861842696771648,0.06095739999727812
"Uniforme(1.0,3.0)",True,20,argmin,162,0.22360679774997919,0.815,False,1.902416201688619,0.059293899990734644
"Uniforme(1.0,3.0)",True,20,argmin,163,0.3354101966249685,0.565,False,1.7788260316287414,0.05511750000005122
"Uniforme(1.0,3.0)",True,20,argmin,164,0.3354101966249685,0.565,False,1.7892088302086169,0.05908170000475366
"Uniforme(1.0,3.0)",True,20,argmin,165,0.3354101966249685,0.515,False,1.8127114860340305,0.06003409999539144
"Uniforme(1.0,3.0)",True,20,argmin,166,0.3354101966249685,0.595,False,1.6712510116631931,0.06078360001265537
"Uniforme(1.0,3.0)",True,20,argmin,167,0.22360679774997919,0.79,False,2.2823858063008142,0.058087700002943166
"Uniforme(1.0,3.0)",True,20,argmin,168,0.44721359549995787,0.195,False,1.7378428063437266,0.062074800007394515
"Uniforme(1.0,3.0)",True,20,argmin,169,0.22360679774997905,0.91,False,2.0842336723838137,0.061431200010702014
"Uniforme(1.0,3.0)",True,20,argmin,170,0.22360679774997905,0.87,False,2.065333806023718,0.06147469999268651
"Uniforme(1.0,3.0)",True,20,argmin,172,0.22360679774997919,0.865,False,2.0190248930301067,0.05830010000499897
"Uniforme(1.0,3.0)",True,20,argmin,171,0.22360679774997894,1.0,False,2.1391020636939833,0.06159629998728633
"Uniforme(1.0,3.0)",True,20,argmin,173,0.3354101966249685,0.645,False,1.8187445819804322,0.06314179999753833
"Uniforme(1.0,3.0)",True,20,argmin,174,0.5590169943749475,0.04,True,1.669113384773723,0.06315270000777673
"Uniforme(1.0,3.0)",True,20,argmin,175,0.22360679774997905,0.925,False,2.06032939195785,0.06209589999343734
"Uniforme(1.0,3.0)",True,20,argmin,176,0.22360679774997919,0.765,False,1.98952253851414,0.05867009999928996
"Uniforme(1.0,3.0)",True,20,argmin,177,0.22360679774997919,0.715,False,1.937791027823463,0.06339959999604616
"Uniforme(1.0,3.0)",True,20,argmin,178,0.3354101966249685,0.595,False,2.0346856327818195,0.06293270000605844
"Uniforme(1.0,3.0)",True,20,argmin,179,0.3354101966249685,0.49,False,2.116524942836103,0.059064900007797405
"Uniforme(1.0,3.0)",True,20,argmin,180,0.3354101966249685,0.635,False,2.245447277163559,0.061604199989233166
"Uniforme(1.0,3.0)",True,20,argmin,181,0.3354101966249685,0.645,False,2.009864645276703,0.06100180000066757
"Uniforme(1.0,3.0)",True,20,argmin,182,0.223606797749979,0.935,False,2.058699030826727,0.06182730000000447
"Uniforme(1.0,3.0)",True,20,argmin,183,0.22360679774997894,0.995,False,1.8964120693287474,0.06297510000877082
"Uniforme(1.0,3.0)",True,20,argmin,184,0.22360679774997919,0.82,False,1.9428284041084227,0.06159279998973943
"Uniforme(1.0,3.0)",True,20,argmin,185,0.223606797749979,0.915,False,2.048622975969864,0.061594200000399724
"Uniforme(1.0,3.0)",True,20,argmin,186,0.3354101966249685,0.685,False,2.0750546382521566,0.058774500008439645
"Uniforme(1.0,3.0)",True,20,argmin,187,0.22360679774997905,0.925,False,1.939236185791396,0.06234279999625869
"Uniforme(1.0,3.0)",True,20,argmin,188,0.3354101966249685,0.605,False,1.720392743059047,0.0587280999898212
"Uniforme(1.0,3.0)",True,20,argmin,190,0.22360679774997894,0.995,False,1.9576788405839183,0.05899449999560602
"Uniforme(1.0,3.0)",True,20,argmin,189,0.3354101966249685,0.635,False,2.105164506292159,0.06190279999282211
"Uniforme(1.0,3.0)",True,20,argmin,191,0.22360679774997919,0.71,False,1.8768736957173873,0.05665450000378769
"Uniforme(1.0,3.0)",True,20,argmin,192,0.3354101966249685,0.55,False,1.723684721718024,0.06143940000038128
"Uniforme(1.0,3.0)",True,20,argmin,193,0.3354101966249685,0.6,False,2.279769161804175,0.06186060000618454
"Uniforme(1.0,3.0)",True,20,argmin,196,0.223606797749979,0.905,False,2.2242401532420177,0.05693190000602044
"Uniforme(1.0,3.0)",True,20,argmin,194,0.22360679774997905,0.89,False,1.9319346406658247,0.05938310000055935
"Uniforme(1.0,3.0)",True,20,argmin,195,0.22360679774997919,0.73,False,2.028350562965266,0.06219270000292454
"Uniforme(1.0,3.0)",True,20,argmin,197,0.3354101966249684,0.67,False,1.9737860411743307,0.06200849999731872
"Uniforme(1.0,3.0)",True,20,argmin,198,0.4472135954999581,0.185,False,2.0943567921757937,0.06254040000203531
"Uniforme(1.0,3.0)",True,20,argmin,199,0.22360679774997905,0.905,False,1.8423862664730857,0.060258999990765005
"Uniforme(1.0,3.0)",True,20,argmin,200,0.447213595499958,0.115,False,2.2379826153627143,0.05950899999879766
"Uniforme(1.0,3.0)",True,20,argmin,201,0.22360679774997919,0.785,False,1.8924115973334963,0.06126550000044517
"Uniforme(1.0,3.0)",True,20,argmin,202,0.3354101966249685,0.63,False,1.897182359690854,0.05854680000629742
"Uniforme(1.0,3.0)",True,20,argmin,203,0.4472135954999581,0.095,False,1.7520092233332614,0.06238790000497829
"Uniforme(1.0,3.0)",True,20,argmin,204,0.447213595499958,0.2,False,2.2384374470182866,0.05802130000665784
"Uniforme(1.0,3.0)",True,20,argmin,206,0.3354101966249685,0.585,False,1.8259884454090358,0.05973059999814723
"Uniforme(1.0,3.0)",True,20,argmin,205,0.223606797749979,0.95,False,1.9715916811552985,0.0619699000089895
"Uniforme(1.0,3.0)",True,20,argmin,208,0.22360679774997919,0.84,False,1.8387720747950662,0.06168749999778811
"Uniforme(1.0,3.0)",True,20,argmin,207,0.3354101966249685,0.535,False,1.8715999853566259,0.0631056999991415
"Uniforme(1.0,3.0)",True,20,argmin,209,0.3354101966249685,0.615,False,2.065833538856839,0.062350300009711646
"Uniforme(1.0,3.0)",True,20,argmin,210,0.447213595499958,0.205,False,2.1923860116213887,0.060933400003705174
"Uniforme(1.0,3.0)",True,20,argmin,211,0.22360679774997905,0.84,False,2.142173099989052,0.05466389999492094
"Uniforme(1.0,3.0)",True,20,argmin,212,0.4472135954999581,0.125,False,1.8280307042866553,0.06043929999577813
"Uniforme(1.0,3.0)",True,20,argmin,213,0.3354101966249685,0.66,False,2.0510077663651702,0.06121729999722447
"Uniforme(1.0,3.0)",True,20,argmin,214,0.3354101966249685,0.65,False,2.1434261164680244,0.061011099998722784
"Uniforme(1.0,3.0)",True,20,argmin,215,0.3354101966249684,0.58,False,2.1402803179189895,0.05804419999185484
"Uniforme(1.0,3.0)",True,20,argmin,216,0.44721359549995787,0.44,False,1.9678597284514696,0.060964899996179156
"Uniforme(1.0,3.0)",True,20,argmin,217,0.22360679774997919,0.73,False,1.8230280346494911,0.06235710000328254
"Uniforme(1.0,3.0)",True,20,argmin,218,0.44721359549995787,0.21,False,1.606255389831024,0.06211649999022484
"Uniforme(1.0,3.0)",True,20,argmin,219,0.3354101966249685,0.6,False,2.054795783299354,0.06428669999877457
"Uniforme(1.0,3.0)",True,20,argmin,221,0.22360679774997894,0.99,False,1.8047469694670506,0.05960780000896193
"Uniforme(1.0,3.0)",True,20,argmin,220,0.3354101966249685,0.675,False,2.0626748359354474,0.06240510000498034
"Uniforme(1.0,3.0)",True,20,argmin,222,0.22360679774997905,0.875,False,2.1212746115570167,0.06019060000835452
"Uniforme(1.0,3.0)",True,20,argmin,224,0.22360679774997919,0.82,False,1.9147239580372588,0.060604400001466274
"Uniforme(1.0,3.0)",True,20,argmin,223,0.3354101966249685,0.615,False,1.9296024247612684,0.06350830000883434
"Uniforme(1.0,3.0)",True,20,argmin,225,0.3354101966249685,0.5,False,1.7982276512598534,0.05990759999258444
"Uniforme(1.0,3.0)",True,20,argmin,226,0.3354101966249685,0.59,False,1.8285521915101044,0.06308890000218526
"Uniforme(1.0,3.0)",True,20,argmin,227,0.22360679774997919,0.71,False,1.8074305215423672,0.06272519999765791
"Uniforme(1.0,3.0)",True,20,argmin,228,0.3354101966249685,0.74,False,1.9178380604954273,0.06079139999928884
"Uniforme(1.0,3.0)",True,20,argmin,231,0.22360679774997905,0.89,False,2.07531636221589,0.0549003000051016
"Uniforme(1.0,3.0)",True,20,argmin,229,0.3354101966249685,0.495,False,2.0885532944695764,0.0631683000101475
"Uniforme(1.0,3.0)",True,20,argmin,230,0.44721359549995787,0.36,False,2.2618332469665643,0.06329350000305567
"Uniforme(1.0,3.0)",True,20,argmin,232,0.44721359549995787,0.25,False,1.821281244006642,0.06348080000316259
"Uniforme(1.0,3.0)",True,20,argmin,233,0.44721359549995787,0.195,False,2.1369595842927875,0.062334799993550405
"Uniforme(1.0,3.0)",True,20,argmin,234,0.3354101966249684,0.63,False,1.8381998147262983,0.061550899990834296
"Uniforme(1.0,3.0)",True,20,argmin,235,0.22360679774997905,0.925,False,1.9441830119029766,0.06026099999144208
"Uniforme(1.0,3.0)",True,20,argmin,236,0.44721359549995787,0.26,False,1.789779337025414,0.05845490000501741
